,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
1023,1/28/2005 11:21,1106907661,s,50.08,-1.183898974,1171.359985,11.613371128813716,-12.7972701,0.735,30.76,0.28,1.91,1.14,1.49,1.75,5.97,167.532,10360000000,11130000000,22.66,4.16,0.31,6.38,0.31,14890000000,6.38,350000000,1.628,146.9,0.6,4160000000,19.31,4490000000,1.366,26.098,969000000,0.783,0.46,83.3,11580000,5.355,5.4,14410000,underperform
1024,3/28/2005 7:25,1111994708,s,50.04,-1.262825572,1174.280029,11.891608356359493,-13.15443393,0.737,32.37,0.34,2.01,1.04,1.35,1.6,5.67,167.591,10890000000,11210000000,21.66,2.94,0.31,6.4,0.31,10100000000,6.4,332000000,1.55,114.9,12.2,4170000000,19.14,4490000000,1.366,28.243,54000000,0.778,0.25,77.58,10690000,3.025,4.92,11590000,underperform
1025,10/4/2011 23:29,1317767362,sai,11.61,-34.5915493,1123.949951,-21.50639485,-13.08515445,76.43,6.87,0.35,1.6,5.55,8.34,10.18,22.54,31.46,4380000000,4380000000,8.35,1.27,0.4,4.23,0.4,1480000000,4.23,510000000,1.69,6.3,5.6,1340000000,3.92,1850000000,1.68,7.09,4380000000,0.36,0.52,42.6,12390000,3.1,4.3,13740000,underperform
1026,12/10/2004 18:42,1102700563,sbux,58.26,91.26723572,1188,14.932518010564083,76.33471770841162,0.002,61.13,4.4,9.37,7.4,11.52,12.68,16.86,12.875,23150000000,22660000000,41.32,2.38,4.28,25.46,4.28,2390000000,25.46,391780000,0.953,24.8,23.9,653010000,1.64,4350000,1.757,6.257,679530000,0.47,2.54,70.31,15860000,4.42,4.09,14870000,outperform
1027,2/7/2005 3:10,1107742210,sbux,50.66,66.31648063033485,1201.719971,16.259850345633033,50.05663028470182,0.001,49.18,3.74,7.92,7.6,11.82,12.92,17.25,13.561,20260000000,19430000000,35.68,1.89,3.47,20.41,3.47,3100000000,20.41,425840000,1.03,46,29.9,978420000,2.43,4170000,1.881,6.257,793850000,0.558,2.04,69.3,13100000,3.02,3.32,13100000,outperform
1028,7/29/2011 18:26,1311960371,sbux,40.5,32.96126066973079,1292.280029,25.02104184152759,7.940218828,12.7,28.3,2.68,6.93,9.79,13,13.8,27.83,15,28590000000,28590000000,22.5,1.5,2.56,14.34,2.56,6250000000,14.34,1090000000,1.43,20.4,9.9,1930000000,2.57,549400000,1.97,5.77,28590000000,1.26,2.7,75.5,11560000,1.7,1.8,11480000,outperform
1029,9/2/2011 15:32,1314973920,sbux,37.82,24.162836506894287,1173.969971,13.575189255739808,10.587647251154479,12.66,24.87,2.48,6.59,10.14,12.97,14.03,29.67,15.41,27090000000,27090000000,20.78,1.46,2.35,13.3,2.35,6250000000,13.3,1170000000,1.52,34.2,12.3,1950000000,2.62,549400000,1.93,5.8,27090000000,1.25,2.7,75.5,10130000,1.1,1.6,9580000,outperform
1030,9/8/2010 5:06,1283918784,scg,40.5,5.688935282,1098.869995,-7.764170693,13.453105975090182,141.2,13.95,1.17,1.45,8.19,16.38,3.74,10.54,35.45,10160000000,10160000000,12.58,2.58,2.32,9.52,2.32,1190000000,9.52,359000000,2.9,1.8,6.9,83000000,0.66,5000000000,0.82,27.99,10160000000,0.64,10.38,48.4,2150000,2.8,1.7,2360000,outperform
1031,11/3/2004 19:28,1099506489,schl,31.15,0,1143.199951,0,0,0.767,38.6,0.59,1.52,1.58,3.54,1.74,4.06,52.347,1240000000,1830000000,15.97,1.37,0.88,14.33,0.88,1150000000,14.33,32900000,0.807,0.3,14.1,13300000,0.34,618900000,2.214,20.337999,213300000,0.579,16.07,77.56,2620000,14.609,7.85,2550000,underperform
1032,3/15/2005 12:14,1110888843,schl,36.87,18.362760834670944,1197.75,4.771697982691738,13.591062851979206,0.631,39.27,0.71,1.65,1.88,3.91,2.07,4.64,51.822,1480000000,2009999999.9999998,15.49,1.64,0.97,15.01,0.97,1150000000,15.01,38900000,0.94,0.3,14.1,27100000,0.68,562700000,2.333,22.292,170300000,0.616,15.3,76.75,2530000,13.326,7.47,2350000,outperform
1033,11/15/2011 9:58,1321347511,sd,7.24,-14.21800948,1257.810059,34.568315272472674,-48.78632475,94.68,12.61,2.17,1.44,21.46,49.64,7.19,16.33,3.35,5390000000,5390000000,40.22,15.33,4.04,5.23,4.04,581360000,5.23,233060000,0.57,87.8,48.3,325440000,0.82,2830000000,1.28,5.02,5390000000,2.16,21.39,66.4,35660000,2.7,9.2,36060000,underperform
1034,4/18/2011 18:17,1303147043,se,26.94,28.714763497372203,1305.140015,18.255619918551837,10.459143578820367,129.67,16.74,3.6,2.28,21.21,33.85,4.12,13.57,7.63,29030000000,29030000000,14.64,2.32,5.87,12.42,5.87,2610000000,12.42,1040000000,1.61,45.5,6.5,130000000,0.2,11340000000,0.65,12.03,29030000000,0.92,0.36,64.5,8180000,2.6,1.3,8140000.000000001,outperform
1035,4/12/2005 8:55,1113292531,see,51.66,9.333333333333325,1187.76001,10.075619724061044,-0.742286391,1.584,23.07,1.14,3.24,5.68,12.4,4.47,17.25,38.226,4320000000,6020000000,15.24,1.62,1.59,9.26,1.59,1160000000,9.26,215600000,2.24,10.3,7.5,412100000,4.92,2109999999.9999998,1.236,15.946,436200000,1.799,2.16,86.75,2730000,7.353,3.33,2630000,underperform
1036,5/26/2011 19:17,1306433861,see,25.39,-46.26455026,1325.689941,22.858271527030897,-69.12282179,56.62,17.76,0.89,1.62,5.58,11.96,6.29,10.77,28.75,4750000000,4750000000,12.69,2.23,1.04,6.82,1.04,1250000000,6.82,252800000,1.43,2.5,6.3,696000000,4.35,1410000000,1.47,15.61,4750000000,1.48,1.58,89.5,4750000,5.2,4.5,4710000,underperform
1037,9/30/2004 7:21,1096525316,shw,43.37,0,1114.579956,0,0,0.341,17.21,1.08,4.86,6.45,10.05,10.03,30.24,39.085,6170000000,6530000000,14.31,1.63,1.14,8.95,1.14,2460000000,8.95,369030000,2.52,160.3,4.3,233550000,1.64,512480000,1.432,8.902,631520000,0.714,16.13,68.99,2380000,3.535,1.99,2820000,underperform
1038,12/10/2004 15:43,1102689782,shw,43.96,1.360387364537707,1188,6.587238861130206,-5.226851497,0.559,16.79,1.05,4.53,6.48,10.01,9.88,31.27,40.425,6210000000,7190000000,14.51,1.65,1.22,9.61,1.22,2460000000,9.61,381600000,2.619,160.3,4.3,97220000,0.69,877550000,1.071,9.684,639620000,0.692,17.79,67.16,1480000,2.231,1.27,1200000,underperform
1039,3/28/2005 14:36,1112020581,shw,44.21,1.936822688494359,1174.280029,5.356284462018441,-3.419461774,0.448,16.31,1.02,4.22,6.45,9.49,9.88,30.41,42.134,6210000000,7070000000,12.85,1.27,1.16,9.49,1.16,2700000000,9.49,393250000,2.71,18.4,13.1,45930000,0.33,738270000,1.172,10.481,544680000,0.677,17.99,69.28,1610000,2.243,1.4,1280000,underperform
1040,5/4/2005 9:33,1115195611,shw,43.94,1.3142725386211676,1175.650024,5.479200274,-4.164927735,0.448,16.21,1.01,4.19,6.45,9.49,9.88,30.41,42.134,6170000000,7040000000,12.52,1.38,1.15,9.43,1.15,2700000000,9.43,393250000,2.71,18.4,13.1,45930000,0.33,738270000,1.172,10.481,544680000,0.616,17.99,67.91,1660000,2.287,1.44,1610000,underperform
1041,6/22/2004 3:09,1087870193,sial,57.46,0,1134.410034,0,0,0.177,19.92,2.99,3.81,15.31,21.54,13.79,20.66,18.828,3970000000,4050000000,17,1.77,3.04,11.06,3.04,670710000,11.06,203820000,2.885,47.7,7.6,125400000,1.81,185000000,3.815,15.123,330660000,0.128,36.94,87.79,4890000,9.982,11.22,4810000,underperform
1042,11/1/2004 19:33,1099334003,sial,55.78,-2.92377306,1130.51001,-0.343793151,-2.579979909,0.165,17.33,2.79,3.4,16.3,22.31,14.34,21.46,19.738,3850000000,3900000000,16.45,1.66,2.82,10.05,2.82,670710000,10.05,224920000,3.219,47.7,7.6,134300000,1.94,185800000,3.9,16.365,334740000,0.105,37.05,87.7,3190000,10.741,7.33,4019999.9999999995,underperform
1043,11/3/2011 17:00,1320336058,siri,1.65,-26.17449664,1261.150024,18.080781426584707,-44.25527807,611.58,40.24,2.15,12.73,8.13,21.01,5.29,70.4,0.79,8790000000,8790000000,20.62,0.96,3.01,9.95,3.01,1300000000,9.95,237620000,0.04,034.90,6.4,528330000.00000006,0.14,3020000000,0.45,0.13,8790000000,1.78,0.7,34.2,252300000,2.9,6.5,265829999.99999997,underperform
1044,11/18/2011 13:53,1321620829,siri,1.74,-22.14765101,1215.650024,13.820641512485473,-35.96829252,492.86,43.5,2.2,10.61,9.24,22.01,5.61,62.02,0.79,8950000000,8950000000,21.75,0.8,3.02,9.72,3.02,1300000000,9.72,274180000,0.04,54.1,6.3,604590000,0.16,3030000000,0.48,0.16,8950000000,1.78,0.7,34.2,276980000,4.3,7.1,252300000,underperform
1045,11/30/2004 18:56,1101837376,sjm,45.33,5.394094396651942,1173.819946,6.843973008001004,-1.449878611,0.316,20.12,1.57,1.58,7.23,11.9,5.72,8.84,31.385,2650000000,3150000000,15.63,1.63,1.87,15.72,1.87,492780000,15.72,121650000,2.253,15.6,8,32509999.999999996,0.56,531030000,1.353,28.802999,65930000.00000001,0.099,7.13,49.68,1710000,8.28,3.16,1620000,underperform
1046,3/29/2005 7:11,1112080318,sjm,49.54,15.182515694024648,1165.359985,6.073926590053406,9.108589104,0.301,22.14,1.52,1.7,6.7,11.17,5.42,8.52,33.724,2890000000,3300000000,17.08,1.72,1.76,12.81,1.76,492780000,12.81,125850000,2.24,15.6,8,63140000,1.08,505690000,1.54,28.813999,104530000,0.089,7.04,52.17,2550000,9.043,4.7,2190000,outperform
1047,5/2/2005 1:06,1114992361,sjm,49.62,15.368518949081608,1162.160034,5.782659194712238,9.585859754,0.301,22.17,1.53,1.7,6.7,11.17,5.42,8.52,33.724,2900000000,3310000000,17.11,1.75,1.76,12.84,1.76,492780000,12.84,125850000,2.24,15.6,8,63140000,1.08,505690000,1.54,28.813999,145250000,0.071,7.04,52.34,2580000,12.895,4.75,2550000,outperform
1048,4/13/2004 4:59,1081828799,sks,17.45,0,1129.439941,0,0,0.55,30.45,0.39,1.03,1.37,3.62,1.76,3.67,42.493,2380000000,3260000000,18.37,1.81,0.54,14.84,0.54,2170000000,14.84,82830000,0.573,7429.2,2.6,365830000,2.68,1280000000,2.114,16.746,558960000,1.648,4.44,64.24,2710000,3.753,2.07,3600000,underperform
1049,4/20/2005 1:26,1113956783,slb,68.29,7.155185940687289,1137.5,-3.911950118,11.067136058691812,0.762,40.12,3.42,6.47,9.05,11.44,6.64,16.84,18.942,40240000000,41310000000,21.54,1.69,3.56,14.21,3.56,2570000000,14.21,1010000000,1.7,219.5,17.4,3000000000,5.09,4660000000,1.502,10.394,1900000000,1.298,2.67,74.13,10760000,2.256,1.88,10190000,outperform
1050,6/9/2011 1:07,1307578057,slb,83.73,31.382394476698583,1289,8.885711031113996,22.496683445584587,27.23,24.01,3.68,3.58,14.85,16.17,7.25,17.73,23.67,1.1691E+11,1.1691E+11,16.35,1.19,3.83,14.86,3.83,5950000000,14.86,4540000000,3.49,40.5,55.7,4160000000,3.07,8610000000,1.75,23.15,1.1691E+11,1.26,0.23,78.5,11190000,1.3,0.8,10350000,outperform
1051,8/9/2011 0:38,1312846726,slb,73.67,15.597050054919197,1172.530029,-0.952858097,16.54990815189537,29.82,19.53,3.19,3.43,14.77,16.1,7.92,18.64,25.73,1.1377E+11,1.1377E+11,13.49,1.08,3.32,13.22,3.32,5950000000,13.22,4840000000,3.77,63.7,62.1,4930000000,3.66,9560000000,1.61,23.6,1.1377E+11,1.35,0.23,78.5,18300000,2.3,1.3,13360000,outperform
1052,11/18/2011 11:15,1321611337,slb,71.71,12.521575396202724,1215.650024,2.6896177100316496,9.831957686171075,36.33,21.2,2.56,3.06,12.3,16.47,7.35,14.08,27.77,1.0167E+11,1.0167E+11,14.52,0.83,2.7,10.78,2.7,5950000000,10.78,4410000000,3.38,25,49.4,6060000000,4.52,11490000000,1.88,23.47,1.0167E+11,1.34,0.23,78.5,20470000,1.5,1.5,18820000,outperform
1053,12/22/2011 7:09,1324534172,slb,67.71,6.245096500863012,1254,5.92915565,0.315940851,36.33,20.02,2.43,2.9,12.3,16.47,7.35,14.08,27.77,96920000000,96920000000,13.79,0.79,2.58,10.28,2.58,5950000000,10.28,4410000000,3.38,25,49.4,6060000000,4.52,11490000000,1.88,23.47,6140000000,1.4,0.23,78.5,16980000,1.8,1.3,21310000,outperform
1054,11/15/2004 4:20,1100488811,sna,30.5,0,1183.810059,0,0,0.331,23.77,0.74,1.77,3.13,5.82,3.5,7.62,40.994,1750000000,1930000000,18.05,1.84,0.81,9.45,0.81,1010000000,9.45,75000000,1.283,25.8,6.1,153300000,2.66,331800000,2.119,17.364,212400000,1.141,15.01,79.55,1200000,2.265,2.46,1220000,underperform
1055,1/27/2005 23:09,1106863790,sna,32.97,8.098360656,1174.550049,-0.782220926,8.880581581265414,0.331,25.7,0.79,1.89,3.13,5.82,3.5,7.62,40.994,1900000000,2069999999.9999998,19.86,1.92,0.86,10.11,0.86,1010000000,10.11,75000000,1.283,25.8,6.1,153300000,2.66,331800000,2.119,17.364,171200000,1.255,15.01,81.56,1510000,5.507,3.09,1050000,outperform
1056,5/23/2011 9:17,1306138669,sna,60.63,98.78688524590164,1317.369995,11.282209927564073,87.50467531833758,77.74,17.22,1.27,2.37,7.43,13.55,6.56,15.25,47.67,4290000000,4290000000,12.5,1.24,1.55,9.82,1.55,1210000000,9.82,205900000,3.52,52.7,14,407500000,7,1170000000,2.06,25.6,4290000000,1.56,5.5,78.8,3,3,1.5,1.28,outperform
1057,5/24/2011 15:25,1306247147,sna,59.42,94.81967213114754,1316.280029,11.190137217781498,83.62953491336604,77.74,16.88,1.25,2.32,7.43,13.55,6.56,15.25,47.67,4219999999.9999995,4219999999.9999995,12.25,1.24,1.53,9.66,1.53,1210000000,9.66,205900000,3.52,52.7,14,407500000,7,1170000000,2.06,25.6,4219999999.9999995,1.56,5.5,78.8,3,3,1.5,1.28,outperform
1058,7/28/2011 18:54,1311875687,sna,57.2,87.54098360655739,1300.670044,9.871514785,77.66946882,77.74,16.25,1.21,2.24,7.43,13.55,6.56,15.25,47.67,4290000000,4290000000,11.79,1.27,1.55,9.82,1.55,1210000000,9.82,205900000,3.52,52.7,14,407500000,7,1170000000,2.06,25.6,4290000000,1.52,5.5,78.8,1290000,4.1,2.2,1260000,outperform
1059,10/15/2004 13:15,1097842501,sndk,20.52,-66.28327309,1108.199951,3.0759020626533506,-69.35917515,0.09,13.81,2.05,2.04,17.07,24.82,14.28,19.25,8.547,3320000000,2100000000,12.44,0.92,1.3,4.83,1.3,438610000,4.83,276120000,1.486,365.9,99.5,1370000000,8.49,150000000,5.264,10.08,230810000,3.267,3.67,84.88,25040000,5.443,16.05,23540000,underperform
1060,1/28/2005 16:44,1106927041,sndk,24.66,-59.48077555,1171.359985,8.950543614,-68.43131916,0.09,17.17,2.24,2.17,15,24.82,12.65,16.73,9.437,4019999999.9999995,2400000000,19.12,0.8,1.35,5.52,1.35,438610000,5.52,266620000,1.436,365.9,99.5,1370000000,8.44,150000000,5.264,10.258,321130000,3.239,2.89,83.85,11170000,1.942,7.06,13020000,underperform
1061,2/18/2005 23:19,1108765184,sndk,25.6,-57.93624712,1201.589966,11.762294830567956,-69.69854196,5.319,17.81,2.36,2.27,15,23.56,12.36,15.98,9.41,4170000000,2850000000,16,0.94,1.61,6.24,1.61,438610000,6.24,266620000,1.44,365.9,99.5,1340000000,8.25,5.319,5.319,11.355,321130000,3.431,2.89,77.46,11170000,1.942,7.06,13020000,underperform
1062,4/8/2005 19:26,1112988384,sndk,28.85,-52.59612225,1181.199951,9.865778604141932,-62.46190085,5.319,20.02,2.92,2.66,15,23.56,12.36,15.98,9.41,5220000000,3850000000,17.48,1.02,2.17,8.41,2.17,438610000,8.41,266620000,1.44,365.9,99.5,1340000000,7.43,5.319,5.319,10.781,321130000,3.461,3.13,65.26,8170000,1.882,4.67,8790000,underperform
1063,9/2/2011 19:42,1314988964,sndk,34.8,-42.81958593,1173.969971,9.193303650752451,-52.01288959,27.66,6.56,1.66,1.36,24.47,29.51,11.89,23.43,22.13,7740000000,7740000000,7.6,0.6,1.48,4.32,1.48,2260000000,4.32,1280000000,5.3,3.7,16.6,2690000000,11.26,1760000000,3.81,26.6,7740000000,1.65,6.4,83,10130000,1.1,4.3,8410000,underperform
1064,11/2/2011 9:51,1320223888,sndk,49.02,-19.4544857,1237.900024,15.139566214599325,-34.59405192,23.58,9.97,2.17,1.75,22.01,27.19,10.23,20.02,22.76,10790000000,10790000000,9.86,0.63,1.99,6.22,1.99,2260000000,6.22,1190000000,4.92,27.6,14.8,2550000000,10.65,1580000000,3.48,28.01,10790000000,1.47,6.4,83,8900000,1,3.8,9320000,underperform
1065,10/21/2010 0:27,1287617232,sni,48.32,0,1180.26001,0,0,57.45,23.85,4.44,5.13,19.01,34.57,15.66,21.32,10.71,8449999999.999999,8449999999.999999,19.02,1.49,4.75,11.68,4.75,997600000,11.68,299660000,2.03,33.6,31.9,331010000,1.99,884320000,4.79,9.26,8449999999.999999,1.17,30.88,67,2740000,4.3,3.1,2180000,underperform
1066,4/14/2004 7:34,1081924494,so,29.21,-1.317567568,1128.170044,4.933360500900538,-6.250928068,1.328,14.5,1.92,2.24,13.29,25.73,4.43,15.98,15.37,21480000000,34690000000,14.32,3.31,3.08,8.84,3.08,7750000000,8.84,1470000000,2.014,11.8,6.7,311000000,0.42,13370000000,0.806,13.13,3070000000,0.45,0.76,36.39,7960000,3.777,1.09,12370000,underperform
1067,8/25/2004 20:03,1093460580,so,29.9,1.0135135135135038,1104.959961,2.774544089,-1.761030575,1.325,15.47,1.89,2.22,12.5,24.46,4.19,14.8,15.725,22070000000,35710000000,14.51,2.98,3.07,9.3,3.07,7750000000,9.3,1430000000,1.933,11.8,6.7,191160000,0.26,13900000000,0.857,13.432,2820000000,0.467,0.76,38.58,14430000,9.826,1.97,13360000,underperform
1068,2/10/2005 4:28,1108006123,so,33.38,12.770270270270274,1197.01001,11.336303929123435,1.4339663411468386,1.244,17.04,2.12,2.41,12.64,24.42,4.19,14.73,15.809,24690000000,38670000000,15.17,3.18,3.3,10.07,3.3,7750000000,10.07,1450000000,1.96,11.8,6.7,284030000,0.38,13520000000,1.039,13.927,2760000000,0.444,0.67,39.51,12780000,7.355,1.74,13810000,outperform
1069,3/8/2005 16:50,1110297032,so,32.36,9.324324324324316,1219.430054,13.421637227955511,-4.097312904,1.244,16.52,2.05,2.34,12.64,24.42,4.19,14.73,15.809,23940000000,37880000000,14.71,3.1,3.23,9.86,3.23,5440000000,9.86,1450000000,1.96,11.8,6.7,284030000,0.38,13520000000,1.039,13.927,2760000000,0.474,0.67,39.53,11590000,5.733,1.58,12780000,underperform
1070,10/5/2011 1:40,1317775224,so,41.81,41.25,1144.030029,6.408529543364389,34.84147045663561,114.96,17.78,2.04,2.12,11.33,22.24,4.48,11.51,20.85,57430000000,57430000000,15.49,2.84,3.26,9.75,3.26,6180000000,9.75,2000000000,2.35,18.4,7.4,443000000,0.52,20770000000,0.97,19.8,57430000000,0.28,0.01,43.8,15790000,2.5,1.9,12210000,outperform
1071,9/28/2004 10:14,1096362841,spls,29.22,0,1110.060059,0,0,0.198,23.6,1.06,3.94,4.53,7.17,9.96,17.93,27.33,14540000000,14080000000,18.04,1.17,1.02,13.88,1.02,3620000000,13.88,625860000,1.238,9.9,13.7,1270000000,2.55,735790000,1.698,7.46,1150000000,0.941,0.84,83.6,7800000,2.782,1.58,5680000,underperform
1072,5/25/2011 22:04,1306357478,spls,16.58,-43.25804244,1320.469971,18.954822335428258,-62.21286477,29.15,13.47,0.49,1.67,3.62,6.47,7.3,12.64,34.61,13280000000,13280000000,10.43,0.81,0.54,6.35,0.54,6610000000,6.35,891420000,1.23,5,1.9,932520000,1.31,2120000000,1.56,10.18,13280000000,0.91,2.67,82.3,21300000,2.3,3.3,19400000,underperform
1073,7/28/2011 18:54,1311875687,spls,16.11,-44.86652977,1300.670044,17.171141638202126,-62.03767141,29.15,13.09,0.46,1.57,3.62,6.47,7.3,12.64,34.61,12410000000,12410000000,10.2,0.75,0.5,5.93,0.5,6610000000,5.93,891420000,1.23,5,1.9,932520000,1.31,2120000000,1.56,10.18,12410000000,1,2.67,82.3,28240000,2,4.4,22860000,underperform
1074,9/27/2011 11:47,1317120423,spls,13.44,-54.00410678,1175.380005,5.884361433456465,-59.88846821,32.18,10.31,0.38,1.34,3.76,6.35,7.36,13.8,35.27,11000000000,11000000000,8.73,0.67,0.44,5.29,0.44,6610000000,5.29,938100000,1.3,36,5.2,823120000,1.16,2290000000,1.57,10.02,11000000000,0.99,2.67,82.3,27110000,1.6,4.2,28450000,underperform
1075,12/28/2011 23:00,1325109639,spls,13.93,-52.32717317,1249.640015,12.574090461892752,-64.90126363,27.68,10.16,0.4,1.38,3.91,6.38,7.25,13.97,35.6,10830000000,10830000000,9.28,1.05,0.43,5.2,0.43,6610000000,5.2,975800000,1.37,13.1,0.5,1060000000,1.52,1990000000,1.51,10.24,1540000000,1.11,2.67,82.3,25600000,2.6,4,25600000,underperform
1076,5/11/2005 0:38,1115768335,srcl,49.04,0,1171.109985,0,0,0.424,27.94,3.98,4.42,15,26.98,10.08,16.94,11.707,2160000000,2340000000,20.35,1.38,4.34,14.87,4.34,228210000,14.87,80870000,1.76,18.8,13.9,13310000,0.3,206300000,1.244,11.016,114610000,0.279,4.86,90.69,2240000,7.287,5.33,2480000,underperform
1077,2/4/2011 4:12,1296789138,srcl,79.07,61.23572593800978,1310.869995,11.933978173706713,49.301747764303066,95.4,33.79,4.93,6.54,14.9,27.2,10.59,22.5,16.03,7640000000,7640000000,28.65,1.98,5.62,18.21,5.62,553100000,18.21,202510000,2.34,21.8,21.9,39260000,0.46,977440000,1.16,11.99,7640000000,0.21,15.46,83.5,4600000,9.4,5.8,5210000,outperform
1078,3/9/2005 9:29,1110356995,sre,41.89,0,1207.01001,0,0,0.99,10.71,1.07,2.03,9.78,13.52,4.12,21.51,40.09,9970000000,14530000000,12.69,2.1,1.54,7.68,1.54,4500000000,7.68,920000000,3.91,37.9,19.3,434000000,1.82,5000000000,0.966,20.791,949000000,0.275,10.8,57.32,4330000,4.588,2.04,4160000,underperform
1079,8/3/2004 22:54,1091570058,stj,66.75,0,1099.689941,0,0,0.195,33.03,5.64,6.16,17.68,24.04,14.29,21.5,11.426,11760000000,11690000000,24.54,1.82,5.57,23.15,5.57,1330000000,23.15,371470000,2.021,22.8,21.5,521440000.00000006,2.96,374660000,3.212,10.917,492210000,0.104,1.74,80.84,1770000,1.89,1.02,2049999.9999999998,underperform
1080,3/9/2005 1:48,1110329315,stj,39.29,-41.13857678,1207.01001,9.759120730194972,-50.89769751,0.101,35.56,6.1,5.93,17.87,23.36,14.38,21.13,6.184,14050000000,13540000000,24.1,1.64,5.9,25.26,5.9,1330000000,25.26,409930000,1.11,22.8,21.5,688040000,1.92,234870000,3.052,6.603,525460000.00000006,0.084,1.61,82.38,2510000,0.897,0.71,3900000,underperform
1081,2/23/2005 8:33,1109144005,stx,17.17,0,1190.800049,0,0,0.364,26.66,1.34,4.03,5.29,3.59,7.98,17.14,12.566,8050000000.000001,7310000000,13.21,1.02,1.19,11.1,1.19,1460000000,11.1,324000000,0.64,17.5,4,1480000000,3.15,742000000,2.02,4.359,804000000,2.216,0.99,44.83,35600000,11.677,7.67,36370000,underperform
1082,4/1/2005 10:35,1112351723,stx,19.55,13.861386138613854,1172.920044,-1.501511947,15.362898085562051,0.364,30.36,1.5,4.48,5.29,3.59,7.98,17.14,12.566,9160000000,8430000000,13.21,0.9,1.38,12.79,1.38,1460000000,12.79,324000000,0.64,17.5,4,1480000000,3.15,742000000,2.02,4.359,804000000,2.222,0.99,47.93,36990000,9.078,7.97,34680000,outperform
1083,9/2/2011 15:22,1314973349,stx,10.86,-36.7501456,1173.969971,-1.413342065,-35.33680354,142.59,9.96,0.43,1.94,4.66,7.51,5.9,19.7,24.33,5080000000,5080000000,4.8,0.43,0.46,3.22,0.46,2150000000,3.22,511000000,1.09,68.6,7.6,3150000000,7.51,3510000000,1.86,5.8,5080000000,2.2,1.49,82.9,13040000,0.9,3.3,15290000,underperform
1084,11/2/2011 23:39,1320273545,stx,16.84,-1.921956902,1237.900024,3.955321889644975,-5.877278791,143.67,15.38,0.62,2.81,4.53,7.44,6.17,18.77,25.28,7410000000,7410000000,6.79,0.56,0.67,4.71,0.67,2150000000,4.71,502000000,1.1,6,4.2,2900000000,6.91,3480000000,1.97,5.78,7410000000,2.34,1.49,82.9,12620000,1.7,3.6,13760000,underperform
1085,1/27/2005 16:27,1106839656,stz,49.97,0,1174.550049,0,0,0.76,19.85,1.35,1.99,7.42,14.74,5.12,11.8,33.993,5410000000,7330000000,15.86,1.3,1.86,10.81,1.86,975790000,10.81,281850000,2.518,8.4,30,12750000,0.12,2029999999.9999998,1.919,24.652,242210000,0.301,13.99,69.58,2260000,4.039,2.42,2510000,underperform
1086,4/26/2005 21:12,1114546373,stz,54.53,9.125475285171108,1151.829956,-1.934365676,11.059840961571494,1.183,22.98,1.5,2.22,6.76,13.89,4.51,10.65,35.079,5910000000,9410000000,14.82,1.2,2.3,14.01,2.3,975790000,14.01,266660000.00000003,2.37,8.4,30,17640000,0.16,3290000000,2.402,25.549999,242210000,0.29,13.99,69.53,2500000,3.595,2.68,2770000,outperform
1087,8/16/2011 4:07,1313464070,stz,19.25,-61.47688613,1192.76001,1.5503776118781656,-63.02726374,110.55,7,1.27,1.49,18.39,17.27,4.58,23.34,15.18,7030000000,7030000000,8.95,1.21,2.21,10.56,2.21,1190000000,10.56,584900000,2.75,51.7,19.3,13400000,0.06,3000000000,2.5,12.67,7030000000,0.98,92.16,87,3260000,1.6,2.4,3360000,underperform
1088,8/17/2011 7:29,1313562555,stz,19.33,-61.31679007,1193.890015,1.6465850915817384,-62.96337517,110.55,7.03,1.3,1.53,18.39,17.27,4.58,23.34,15.18,7120000000,7120000000,8.99,1.26,2.24,10.68,2.24,1190000000,10.68,584900000,2.75,51.7,19.3,13400000,0.06,3000000000,2.5,12.67,7120000000,0.98,92.16,87,3260000,1.6,2.4,3360000,underperform
